Time;Campaign;File Name;Longitude;Latitude;RxLev;RxQual;BCCH;Technology;Home Operator;DL EARFCN
2022-08-20 12:13:07.460;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-61;0;778;GSM;Telkomsel;
2022-08-20 12:13:08.065;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-69;0;778;GSM;Telkomsel;
2022-08-20 12:13:08.524;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:08.666;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-67;0;778;GSM;Telkomsel;
2022-08-20 12:13:08.725;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-76;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:09.068;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-73;5;778;GSM;Telkomsel;
2022-08-20 12:13:09.327;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-77;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:09.470;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-72;4;778;GSM;Telkomsel;
2022-08-20 12:13:09.729;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-78;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:10.072;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-70;0;778;GSM;Telkomsel;
2022-08-20 12:13:10.130;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-82;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:10.474;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-67;0;778;GSM;Telkomsel;
2022-08-20 12:13:10.733;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-81;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:11.077;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-63;0;778;GSM;Telkomsel;
2022-08-20 12:13:11.134;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-82;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:11.478;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-64;0;778;GSM;Telkomsel;
2022-08-20 12:13:11.534;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-86;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:12.081;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692800;-3.45024800;-65;0;778;GSM;Telkomsel;
2022-08-20 12:13:12.137;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692800;-3.45024800;-84;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:12.538;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024800;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:12.884;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024800;-64;0;778;GSM;Telkomsel;
2022-08-20 12:13:13.141;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024800;-81;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:13.486;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;778;GSM;Telkomsel;
2022-08-20 12:13:13.888;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-63;0;778;GSM;Telkomsel;
2022-08-20 12:13:14.145;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-78;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:14.747;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:14.892;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-60;0;778;GSM;Telkomsel;
2022-08-20 12:13:15.350;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:15.495;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-61;0;778;GSM;Telkomsel;
2022-08-20 12:13:15.549;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-84;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:15.896;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;778;GSM;Telkomsel;
2022-08-20 12:13:15.951;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-85;4;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:16.298;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;778;GSM;Telkomsel;
2022-08-20 12:13:16.554;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-81;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:16.700;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-66;0;778;GSM;Telkomsel;
2022-08-20 12:13:17.157;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:17.302;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-64;0;778;GSM;Telkomsel;
2022-08-20 12:13:17.357;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-83;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:17.703;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-66;0;778;GSM;Telkomsel;
2022-08-20 12:13:17.960;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-82;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:18.305;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-65;0;781;GSM;Telkomsel;
2022-08-20 12:13:18.319;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-65;0;781;GSM;Telkomsel;
2022-08-20 12:13:18.506;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-64;0;781;GSM;Telkomsel;
2022-08-20 12:13:18.562;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-83;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:18.763;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-85;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:19.108;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:19.365;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-84;4;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:19.742;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:19.911;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:19.968;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-82;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:20.313;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:20.771;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-81;1;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:20.776;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-81;1;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:20.915;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-63;0;781;GSM;Telkomsel;
2022-08-20 12:13:20.972;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-81;1;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:21.317;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-64;0;781;GSM;Telkomsel;
2022-08-20 12:13:21.374;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-76;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:21.719;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-63;0;781;GSM;Telkomsel;
2022-08-20 12:13:21.977;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-74;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:22.177;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-74;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:22.321;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-63;0;781;GSM;Telkomsel;
2022-08-20 12:13:22.723;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:22.780;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-73;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:23.325;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:23.382;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-76;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:23.727;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:23.783;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-77;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:24.128;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-57;0;781;GSM;Telkomsel;
2022-08-20 12:13:24.185;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-79;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:24.731;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:24.787;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-79;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:25.132;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:25.188;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-83;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:25.588;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-86;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:25.735;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:25.991;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-87;0;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:26.336;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:26.537;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:26.593;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-89;3;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:26.995;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-91;2;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:27.140;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-66;0;781;GSM;Telkomsel;
2022-08-20 12:13:27.542;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:27.598;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-88;2;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:28.144;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692700;-3.45024700;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:28.200;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692700;-3.45024700;-90;3;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:28.401;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692300;-3.45024500;-90;3;79;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:28.512;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692300;-3.45024500;-90;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:28.546;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692300;-3.45024500;-65;0;781;GSM;Telkomsel;
2022-08-20 12:13:28.601;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692300;-3.45024500;-90;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:28.947;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692300;-3.45024500;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:29.003;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692300;-3.45024500;-77;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:29.405;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692200;-3.45024300;-71;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:29.550;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692200;-3.45024300;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:29.951;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00692200;-3.45024300;-56;0;781;GSM;Telkomsel;
2022-08-20 12:13:30.006;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00692200;-3.45024300;-71;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:30.408;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691800;-3.45024700;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:30.553;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691800;-3.45024700;-57;0;781;GSM;Telkomsel;
2022-08-20 12:13:30.809;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691800;-3.45024700;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:30.954;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691800;-3.45024700;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:31.357;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691500;-3.45024800;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:31.411;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691500;-3.45024800;-73;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:31.813;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691500;-3.45024800;-73;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:31.960;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691500;-3.45024800;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:32.416;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-77;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:32.562;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-59;0;781;GSM;Telkomsel;
2022-08-20 12:13:32.762;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:32.817;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:33.219;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:33.365;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:33.766;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:33.821;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-80;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:34.220;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-78;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:34.369;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-62;0;781;GSM;Telkomsel;
2022-08-20 12:13:34.771;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-61;0;781;GSM;Telkomsel;
2022-08-20 12:13:34.825;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-72;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:35.169;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:35.226;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-73;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:35.627;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-74;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:35.775;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:36.229;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-74;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:36.377;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:36.831;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:36.978;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
2022-08-20 12:13:37.180;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:37.434;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:37.782;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:38.037;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-77;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:38.384;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:38.638;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-76;2;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:38.987;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:39.241;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-75;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:39.442;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-76;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:39.586;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:40.044;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-77;3;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:40.191;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-58;0;781;GSM;Telkomsel;
2022-08-20 12:13:40.446;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1513-2469-A.mf;116.00691200;-3.45025000;-73;0;83;GSM;Indosat Ooredoo Hutchison;
2022-08-20 12:13:40.593;BP3_ST_05_VOICE DE ON NET;2022-08-20-12-08-58-3151-1402-1520-9895-B.mf;116.00691200;-3.45025000;-60;0;781;GSM;Telkomsel;
